Date,Year,Distance,Event / Venue,Joggler,Gender,Nationality,Finish Time,Drops,Notes / Result Links,total_seconds,IAAF Points
19/07/2005,2005,3b 200m,"IJA, Davenport, Iowa",Joy Dean,F,0,0:02:21.80,?,https://dev.juggle.org/history/champs/champs2005.php,141.8,0
19/07/2005,2005,3b 4x200m,"IJA, Davenport, Iowa","Trey Newsome, Chris Essick, Jonny Langholz, Roy Fisher",M,0,0:02:27.90,?,https://dev.juggle.org/history/champs/champs2005.php,147.9,0
19/07/2005,2005,3b 400m,"IJA, Davenport, Iowa",Rebecca Middleton,F,0,0:02:35.60,?,https://dev.juggle.org/history/champs/champs2005.php,155.6,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Trey Newsome,M,0,0:02:36.27,?,https://dev.juggle.org/history/champs/champs2005.php,156.27,130
19/07/2005,2005,3b 4x200m,"IJA, Davenport, Iowa","Mike Monson, Andrew Swan, Danny Tomaro, Jack Hirschowitz",M,0,0:02:38.00,?,https://dev.juggle.org/history/champs/champs2005.php,158.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Bernard Dehoog,M,0,0:03:10.72,?,https://dev.juggle.org/history/champs/champs2005.php,190.72,0
19/07/2005,2005,3b 4x200m,"IJA, Davenport, Iowa","Bernard Dehoog, Ricky Harr, Dan Rosenthal, Broderick King",M,0,0:03:12.00,?,https://dev.juggle.org/history/champs/champs2005.php,192.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Mike Monson,M,0,0:03:22.30,?,https://dev.juggle.org/history/champs/champs2005.php,202.3,0
19/07/2005,2005,3b 4x200m,"IJA, Davenport, Iowa","Kevin Beargie, Phillip Garee, Todd Warner, Alex Coleman",M,0,0:03:23.00,?,https://dev.juggle.org/history/champs/champs2005.php,203.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Danny Tomaro,M,0,0:03:31.62,?,https://dev.juggle.org/history/champs/champs2005.php,211.62,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Roy Fisher,M,0,0:03:32.00,?,https://dev.juggle.org/history/champs/champs2005.php,212.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Jack Hirschowitz,M,USA,0:03:45.47,?,https://dev.juggle.org/history/champs/champs2005.php,225.47,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Nicole Deese,F,0,0:03:47.41,?,https://dev.juggle.org/history/champs/champs2005.php,227.41,35
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Phillip Garee,M,0,0:03:49.00,?,https://dev.juggle.org/history/champs/champs2005.php,229.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Tom McClintock,M,0,0:03:52.00,?,https://dev.juggle.org/history/champs/champs2005.php,232.0,0
19/07/2005,2005,3b 4x200m,"IJA, Davenport, Iowa","Jonny Langholz, Ben Hestness, Kyler McClintock, Silas Wallen-Friedman",M,0,0:03:54.00,?,https://dev.juggle.org/history/champs/champs2005.php,234.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Kyler McClintock,M,0,0:03:56.00,?,https://dev.juggle.org/history/champs/champs2005.php,236.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Todd Warner,M,0,0:04:01.00,?,https://dev.juggle.org/history/champs/champs2005.php,241.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Jeremy Stanley,M,0,0:04:12.00,?,https://dev.juggle.org/history/champs/champs2005.php,252.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Dan Rosenthal,M,0,0:04:19.00,?,https://dev.juggle.org/history/champs/champs2005.php,259.0,0
19/07/2005,2005,3b 800m,"IJA, Davenport, Iowa",Kevin Beargie,M,0,0:04:21.00,?,https://dev.juggle.org/history/champs/champs2005.php,261.0,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Trey Newsome,M,0,0:06:41.20,?,https://dev.juggle.org/history/champs/champs2005.php,401.2,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Danny Tomaro,M,0,0:07:23.15,?,https://dev.juggle.org/history/champs/champs2005.php,443.15,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Mike Monson,M,0,0:07:56.44,?,https://dev.juggle.org/history/champs/champs2005.php,476.44,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Todd Warner,M,0,0:08:01.68,?,https://dev.juggle.org/history/champs/champs2005.php,481.68,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Jack Hirschowitz,M,USA,0:08:31.92,?,https://dev.juggle.org/history/champs/champs2005.php,511.92,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Nicole Deese,F,0,0:08:41.16,?,https://dev.juggle.org/history/champs/champs2005.php,521.16,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Tom McClintock,M,0,0:09:04.00,?,https://dev.juggle.org/history/champs/champs2005.php,544.0,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Broderick King,M,0,0:11:18.00,?,https://dev.juggle.org/history/champs/champs2005.php,678.0,0
19/07/2005,2005,3b 1600m,"IJA, Davenport, Iowa",Elliot Royce,M,0,0:23:23.00,?,https://dev.juggle.org/history/champs/champs2005.php,1403.0,0
19/07/2005,2005,3b 5km,"IJA, Davenport, Iowa",Danny Tomaro,M,0,0:26:46.00,?,https://dev.juggle.org/history/champs/champs2005.php,1606.0,0
19/07/2005,2005,3b 5km,"IJA, Davenport, Iowa",Todd Warner,M,0,0:38:11.00,?,https://dev.juggle.org/history/champs/champs2005.php,2291.0,0
07/05/2005,2005,3b 5km,St Paul's Spring Tune-up,Riley McLincha,M,USA,0:26:20.00,3,https://www.athlinks.com/event/138944/results/Event/24014/Course/36946/Bib/708,1580.0,0
09/01/2005,2005,3b Marathon,Rock 'n' Roll Arizona,Perry Romanowski,M,USA,3:28:01.00,?,https://marathonview.net/result/61221540,12481.0,185
10/10/2004,2004,3b Marathon,Chicago Marathon,Perry Romanowski,M,USA,3:25:49.00,?,https://chicago-history.r.mikatiming.com/2021/?pid=search,12349.0,201
26/09/2004,2004,3b Marathon,Berlin Marathon,Peter Meyer,M,DEU,4:47:47.00,2,https://marathonview.net/search?query=peter%20meyer  http://home.mnet-online.de/joggling/aboutme_d.htm,17267.0,0
13/07/2004,2004,3b 100m,"IJA, Buffalo",Trey Newsome,M,0,0:00:15.34,?,https://dev.juggle.org/history/champs/champs2004.php,15.34,67
13/07/2004,2004,3b 100m,"IJA, Buffalo",Ben Schoenberg,M,0,0:00:15.71,?,https://dev.juggle.org/history/champs/champs2004.php,15.71,40
13/07/2004,2004,3b 100m,"IJA, Buffalo",Nick Pavlak,M,0,0:00:15.91,?,https://dev.juggle.org/history/champs/champs2004.php,15.91,28
13/07/2004,2004,3b 100m,"IJA, Buffalo",Dan Tasse,M,0,0:00:16.09,?,https://dev.juggle.org/history/champs/champs2004.php,16.09,19
13/07/2004,2004,3b 100m,"IJA, Buffalo",Gabe Jakubisin,M,0,0:00:16.44,?,https://dev.juggle.org/history/champs/champs2004.php,16.44,7
13/07/2004,2004,3b 100m,"IJA, Buffalo",Bronwyn Neeser,F,0,0:00:17.74,?,https://dev.juggle.org/history/champs/champs2004.php,17.74,179
13/07/2004,2004,3b 100m,"IJA, Buffalo",Andrew Swan,M,0,0:00:18.14,?,https://dev.juggle.org/history/champs/champs2004.php,18.14,0
13/07/2004,2004,3b 100m,"IJA, Buffalo",Dorothy Finnigan,F,0,0:00:19.86,?,https://dev.juggle.org/history/champs/champs2004.php,19.86,45
13/07/2004,2004,3b 100m,"IJA, Buffalo",Gil Pontius,M,0,0:00:20.31,?,https://dev.juggle.org/history/champs/champs2004.php,20.31,0
13/07/2004,2004,3b 100m,"IJA, Buffalo",Carlos Nieves,M,0,0:00:20.50,?,https://dev.juggle.org/history/champs/champs2004.php,20.5,0
13/07/2004,2004,3b 100m,"IJA, Buffalo",Becky Kresser,F,0,0:00:21.30,?,https://dev.juggle.org/history/champs/champs2004.php,21.3,4
13/07/2004,2004,5b 100m,"IJA, Buffalo",Ben Schoenberg,M,0,0:00:24.28,?,https://dev.juggle.org/history/champs/champs2004.php,24.28,0
13/07/2004,2004,5b 100m,"IJA, Buffalo",Billy Matsumoto,M,0,0:00:29.00,?,https://dev.juggle.org/history/champs/champs2004.php,29.0,0
13/07/2004,2004,3b 100m,"IJA, Buffalo",Jeremy Stanley,M,0,0:00:31.80,?,https://dev.juggle.org/history/champs/champs2004.php,31.8,0
13/07/2004,2004,5b 100m,"IJA, Buffalo",Peter Morris,M,0,0:00:44.30,?,https://dev.juggle.org/history/champs/champs2004.php,44.3,0
13/07/2004,2004,5b 100m,"IJA, Buffalo",Andrew Swan,M,0,0:00:46.69,?,https://dev.juggle.org/history/champs/champs2004.php,46.69,0
13/07/2004,2004,3b 4x100m,"IJA, Buffalo","Matt Diffee, Trey Newsom, Jamie Whoolery, Chris Essick",M,0,0:00:58.15,?,https://dev.juggle.org/history/champs/champs2004.php,58.15,158
13/07/2004,2004,5b 100m,"IJA, Buffalo",Trey Newsome,M,0,0:00:59.50,?,https://dev.juggle.org/history/champs/champs2004.php,59.5,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Matt Diffee,M,0,0:01:02.50,?,https://dev.juggle.org/history/champs/champs2004.php,62.5,277
13/07/2004,2004,3b 400m,"IJA, Buffalo",Chris Essick,M,0,0:01:03.10,?,https://dev.juggle.org/history/champs/champs2004.php,63.1,257
13/07/2004,2004,3b 400m,"IJA, Buffalo",Jamie Whoolery,M,0,0:01:05.10,?,https://dev.juggle.org/history/champs/champs2004.php,65.1,196
13/07/2004,2004,3b 4x100m,"IJA, Buffalo","F Kennard, Ben Oldenburg, K Beargie, Dan Tasse",M,0,0:01:08.00,?,https://dev.juggle.org/history/champs/champs2004.php,68.0,2
13/07/2004,2004,3b 400m,"IJA, Buffalo",Trey Newsome,M,0,0:01:10.00,?,https://dev.juggle.org/history/champs/champs2004.php,70.0,82
13/07/2004,2004,3b 400m,"IJA, Buffalo",Gabe Jakubisin,M,0,0:01:11.00,?,https://dev.juggle.org/history/champs/champs2004.php,71.0,65
13/07/2004,2004,3b 4x100m,"IJA, Buffalo","B. Gadomski, Pavlak, Bacchus, Gabe Jakubisin",M,0,0:01:15.40,?,https://dev.juggle.org/history/champs/champs2004.php,75.4,0
13/07/2004,2004,3b 4x100m,"IJA, Buffalo","Anders Kierulf, Gil Pontius, Jack Hirschowitz, Andrew Swan",M,0,0:01:18.20,?,https://dev.juggle.org/history/champs/champs2004.php,78.2,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Anders Kierulf,M,0,0:01:19.56,?,https://dev.juggle.org/history/champs/champs2004.php,79.56,0
13/07/2004,2004,3b 4x100m,"IJA, Buffalo","Laura Kaseman, Dorothy Finnigan, Becky Kresser, Bronwyn Neeser",F,0,0:01:21.50,?,https://dev.juggle.org/history/champs/champs2004.php,81.5,105
13/07/2004,2004,3b 400m,"IJA, Buffalo",Mike Monson,M,0,0:01:24.00,?,https://dev.juggle.org/history/champs/champs2004.php,84.0,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Jack Hirschowitz,M,USA,0:01:25.00,?,https://dev.juggle.org/history/champs/champs2004.php,85.0,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Bronwyn Neeser,F,0,0:01:29.90,?,https://dev.juggle.org/history/champs/champs2004.php,89.9,135
13/07/2004,2004,3b 400m,"IJA, Buffalo",Nick Pavlak,M,0,0:01:30.10,?,https://dev.juggle.org/history/champs/champs2004.php,90.1,0
13/07/2004,2004,5b 100m,"IJA, Buffalo",Dorothy Finnigan,F,0,0:01:30.59,?,https://dev.juggle.org/history/champs/champs2004.php,90.59,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Dorothy Finnigan,F,0,0:01:33.20,?,https://dev.juggle.org/history/champs/champs2004.php,93.2,94
13/07/2004,2004,5b 100m,"IJA, Buffalo",Bronwyn Neeser,F,0,0:01:35.00,?,https://dev.juggle.org/history/champs/champs2004.php,95.0,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Laura Kaseman,F,0,0:01:52.00,?,https://dev.juggle.org/history/champs/champs2004.php,112.0,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Carlos Nieves,M,0,0:01:53.70,?,https://dev.juggle.org/history/champs/champs2004.php,113.7,0
13/07/2004,2004,5b 100m,"IJA, Buffalo",Laura Kaseman,F,0,0:02:01.00,?,https://dev.juggle.org/history/champs/champs2004.php,121.0,0
13/07/2004,2004,3b 400m,"IJA, Buffalo",Jeremy Stanley,M,0,0:02:14.50,?,https://dev.juggle.org/history/champs/champs2004.php,134.5,0
13/07/2004,2004,3b 4x100m,"IJA, Buffalo","S. Rogal, K. McGrath, M. Stockhausen, A. Wyszynski",M,0,0:02:14.50,?,https://dev.juggle.org/history/champs/champs2004.php,134.5,0
13/07/2004,2004,3b 800m,"IJA, Buffalo",Jamie Whoolery,M,0,0:02:35.30,?,https://dev.juggle.org/history/champs/champs2004.php,155.3,141
13/07/2004,2004,3b 800m,"IJA, Buffalo",Chris Essick,M,0,0:02:45.80,?,https://dev.juggle.org/history/champs/champs2004.php,165.8,51
13/07/2004,2004,3b 800m,"IJA, Buffalo",Trey Newsome,M,0,0:02:54.30,?,https://dev.juggle.org/history/champs/champs2004.php,174.3,11
13/07/2004,2004,3b 800m,"IJA, Buffalo",Gabe Jakubisin,M,0,0:02:57.40,?,https://dev.juggle.org/history/champs/champs2004.php,177.4,4
13/07/2004,2004,3b 800m,"IJA, Buffalo",Dan Tasse,M,0,0:03:12.00,?,https://dev.juggle.org/history/champs/champs2004.php,192.0,0
13/07/2004,2004,3b 800m,"IJA, Buffalo",Andrew Swan,M,0,0:03:22.50,?,https://dev.juggle.org/history/champs/champs2004.php,202.5,0
13/07/2004,2004,3b 800m,"IJA, Buffalo",Nick Pavlak,M,0,0:03:24.70,?,https://dev.juggle.org/history/champs/champs2004.php,204.7,0
13/07/2004,2004,3b 800m,"IJA, Buffalo",Mike Monson,M,0,0:03:25.00,?,https://dev.juggle.org/history/champs/champs2004.php,205.0,0
13/07/2004,2004,3b 800m,"IJA, Buffalo",Anders Kierulf,M,0,0:03:27.50,?,https://dev.juggle.org/history/champs/champs2004.php,207.5,0
13/07/2004,2004,3b 800m,"IJA, Buffalo",Becky Kresser,F,0,0:04:15.00,?,https://dev.juggle.org/history/champs/champs2004.php,255.0,0
13/07/2004,2004,3b 800m,"IJA, Buffalo",Laura Kaseman,F,0,0:04:17.00,?,https://dev.juggle.org/history/champs/champs2004.php,257.0,0
13/07/2004,2004,3b 4x400m,"IJA, Buffalo","Matt Diffee, Trey Newsom, Jamie Whoolery, Chris Essick",M,0,0:04:50.00,?,https://dev.juggle.org/history/champs/champs2004.php,290.0,97
13/07/2004,2004,3b 4x400m,"IJA, Buffalo","Anders Kierulf, Gil Pontius, Jack Hirschowitz, Andrew Swan",M,0,0:06:21.00,?,https://dev.juggle.org/history/champs/champs2004.php,381.0,0
13/07/2004,2004,3b 1600m,"IJA, Buffalo",Jamie Whoolery,M,0,0:06:38.00,?,https://dev.juggle.org/history/champs/champs2004.php,398.0,0
13/07/2004,2004,3b 4x400m,"IJA, Buffalo","F Kennard, Ben Oldenburg, K Beargie, Dan Tasse",M,0,0:06:42.00,?,https://dev.juggle.org/history/champs/champs2004.php,402.0,0
13/07/2004,2004,3b 1600m,"IJA, Buffalo",Chris Essick,M,0,0:07:18.90,?,https://dev.juggle.org/history/champs/champs2004.php,438.9,0
13/07/2004,2004,3b 1600m,"IJA, Buffalo",Gabe Jakubisin,M,0,0:07:22.00,?,https://dev.juggle.org/history/champs/champs2004.php,442.0,0
13/07/2004,2004,3b 1600m,"IJA, Buffalo",Andrew Swan,M,0,0:07:30.00,?,https://dev.juggle.org/history/champs/champs2004.php,450.0,0
13/07/2004,2004,3b 1600m,"IJA, Buffalo",Mike Monson,M,0,0:07:35.00,?,https://dev.juggle.org/history/champs/champs2004.php,455.0,0
13/07/2004,2004,3b 1600m,"IJA, Buffalo",David Chandler,M,0,0:08:30.00,?,https://dev.juggle.org/history/champs/champs2004.php,510.0,0
13/07/2004,2004,3b 1600m,"IJA, Buffalo",Ben Oldenburg,M,0,0:08:59.00,?,https://dev.juggle.org/history/champs/champs2004.php,539.0,0
13/07/2004,2004,3b 5km,"IJA, Buffalo",Jamie Whoolery,M,0,0:26:16.00,?,https://dev.juggle.org/history/champs/champs2004.php,1576.0,0
13/07/2004,2004,3b 5km,"IJA, Buffalo",Andrew Swan,M,0,0:29:15.00,?,https://dev.juggle.org/history/champs/champs2004.php,1755.0,0
13/07/2004,2004,3b 5km,"IJA, Buffalo",Dorothy Finnigan,F,0,0:35:49.00,?,https://dev.juggle.org/history/champs/champs2004.php,2149.0,0
06/06/2004,2004,3b Marathon,San Diego Rock 'n' Roll,Perry Romanowski,M,USA,3:59:51.00,?,https://marathonview.net/result/60090344,14391.0,27
11/01/2004,2004,3b Marathon,Rock 'n' Roll Arizona,Perry Romanowski,M,USA,3:50:21.00,?,https://marathonview.net/result/61212976,13821.0,60
05/10/2003,2003,3b Marathon,"Twin Cities Marathon, Minnesota",Perry Romanowski,M,USA,3:51:38.00,?,,13898.0,55
31/05/2003,2003,3b 10km,Oak Apple Run,Riley McLincha,M,USA,0:47:45.00,6,https://www.athlinks.com/event/28458/results/Event/59571/Course/362940/Entry/139702147,2865.0,42
28/04/2003,2003,3b Marathon,Cleveland Marathon,Perry Romanowski,M,USA,4:12:56.00,?,,15176.0,3
27/04/2003,2003,3b Half Marathon,West Bloomfield 1/2 Marathon,Riley McLincha,M,USA,2:12:42.00,15,https://www.athlinks.com/event/38318/results/Event/12960/Course/19137/Entry/8202460,7962.0,0
01/02/2003,2003,3b Mile,"Atlanta, Georgia",Will Howard,M,USA,0:04:42.00,?,http://www.atlantajugglers.org/aja-media/articles-by-our-members/86-joggling-world-record,282.0,620
06/10/2002,2002,3b Marathon,Milwaukee Marathon,Perry Romanowski,M,USA,4:11:48.00,?,,15108.0,4
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Chris Essick,M,0,0:00:12.72,?,https://dev.juggle.org/history/champs/champs2002.php,12.72,449
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Albert Lucas,M,USA,0:00:12.74,?,https://dev.juggle.org/history/champs/champs2002.php,12.74,444
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Sam Hartford,M,0,0:00:14.50,?,https://dev.juggle.org/history/champs/champs2002.php,14.5,152
17/07/2002,2002,5b 100m,"IJA, Reading, Pennsylvania",Albert Lucas,M,USA,0:00:15.50,?,https://dev.juggle.org/history/champs/champs2002.php,15.5,54
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Andrew Swan,M,0,0:00:16.00,?,https://dev.juggle.org/history/champs/champs2002.php,16.0,24
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Marlin Ballard,M,0,0:00:16.30,?,https://dev.juggle.org/history/champs/champs2002.php,16.3,11
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Chris Laco,M,0,0:00:16.50,?,https://dev.juggle.org/history/champs/champs2002.php,16.5,5
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Gil Pontius,M,0,0:00:17.10,?,https://dev.juggle.org/history/champs/champs2002.php,17.1,0
17/07/2002,2002,5b 100m,"IJA, Reading, Pennsylvania",Sam Hartford,M,0,0:00:18.10,?,https://dev.juggle.org/history/champs/champs2002.php,18.1,0
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Jake Immerman,M,0,0:00:18.10,?,https://dev.juggle.org/history/champs/champs2002.php,18.1,0
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Heather Marriott,F,USA,0:00:19.10,?,https://dev.juggle.org/history/champs/champs2002.php,19.1,82
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Dorothy Finnigan,F,0,0:00:19.70,?,https://dev.juggle.org/history/champs/champs2002.php,19.7,52
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Paul Ballard,M,0,0:00:20.60,?,https://dev.juggle.org/history/champs/champs2002.php,20.6,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Chris Essick,M,0,0:00:26.50,?,https://dev.juggle.org/history/champs/champs2002.php,26.5,410
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Albert Lucas,M,USA,0:00:27.00,?,https://dev.juggle.org/history/champs/champs2002.php,27.0,366
17/07/2002,2002,5b 100m,"IJA, Reading, Pennsylvania",Barry Goldmeier,M,USA,0:00:29.00,?,https://dev.juggle.org/history/champs/champs2002.php,29.0,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Sam Hartford,M,0,0:00:30.60,?,https://dev.juggle.org/history/champs/champs2002.php,30.6,121
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Barry Goldmeier,M,USA,0:00:32.30,?,https://dev.juggle.org/history/champs/champs2002.php,32.3,51
17/07/2002,2002,5b 100m,"IJA, Reading, Pennsylvania",Marlin Ballard,M,0,0:00:33.60,?,https://dev.juggle.org/history/champs/champs2002.php,33.6,0
17/07/2002,2002,3b 100m,"IJA, Reading, Pennsylvania",Geoff Kennard,M,0,0:00:36.50,?,https://dev.juggle.org/history/champs/champs2002.php,36.5,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Marlin Ballard,M,0,0:00:38.70,?,https://dev.juggle.org/history/champs/champs2002.php,38.7,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Andrew Swan,M,0,0:00:39.20,?,https://dev.juggle.org/history/champs/champs2002.php,39.2,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Chris Laco,M,0,0:00:39.50,?,https://dev.juggle.org/history/champs/champs2002.php,39.5,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Zach Waickman,M,0,0:00:40.40,?,https://dev.juggle.org/history/champs/champs2002.php,40.4,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Jack Hirschowitz,M,USA,0:00:42.00,?,https://dev.juggle.org/history/champs/champs2002.php,42.0,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Ben Thompson,M,0,0:00:42.30,?,https://dev.juggle.org/history/champs/champs2002.php,42.3,0
17/07/2002,2002,5b 100m,"IJA, Reading, Pennsylvania",Heather Marriott,F,USA,0:00:42.80,?,https://dev.juggle.org/history/champs/champs2002.php,42.8,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Dorothy Finnigan,F,0,0:00:44.60,?,https://dev.juggle.org/history/champs/champs2002.php,44.6,1
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Paul Ballard,M,0,0:00:45.20,?,https://dev.juggle.org/history/champs/champs2002.php,45.2,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Danny Tomaro,M,0,0:00:45.20,?,https://dev.juggle.org/history/champs/champs2002.php,45.2,0
17/07/2002,2002,5b 100m,"IJA, Reading, Pennsylvania",Andrew Swan,M,0,0:00:49.00,?,https://dev.juggle.org/history/champs/champs2002.php,49.0,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Geoff Kennard,M,0,0:00:59.80,?,https://dev.juggle.org/history/champs/champs2002.php,59.8,0
17/07/2002,2002,3b 4x100m,"IJA, Reading, Pennsylvania","Albert Lucas, Sam Hartford, Jamie Whoolery, Chris Essick",M,0,0:00:59.80,?,https://dev.juggle.org/history/champs/champs2002.php,59.8,116
17/07/2002,2002,3b 400m,"IJA, Reading, Pennsylvania",Chris Essick,M,0,0:01:00.60,?,https://dev.juggle.org/history/champs/champs2002.php,60.6,345
17/07/2002,2002,3b 400m,"IJA, Reading, Pennsylvania",Jamie Whoolery,M,0,0:01:04.30,?,https://dev.juggle.org/history/champs/champs2002.php,64.3,220
17/07/2002,2002,3b 400m,"IJA, Reading, Pennsylvania",Nicholas Souren,M,0,0:01:07.20,?,https://dev.juggle.org/history/champs/champs2002.php,67.2,141
17/07/2002,2002,3b 400m,"IJA, Reading, Pennsylvania",Andrew Swan,M,0,0:01:10.60,?,https://dev.juggle.org/history/champs/champs2002.php,70.6,71
17/07/2002,2002,3b 400m,"IJA, Reading, Pennsylvania",Dan Peterson,M,0,0:01:17.50,?,https://dev.juggle.org/history/champs/champs2002.php,77.5,2
17/07/2002,2002,3b 4x100m,"IJA, Reading, Pennsylvania","Chris Laco, Geoff Kennard, Zach Waickman, Bacchus",M,0,0:01:18.90,?,https://dev.juggle.org/history/champs/champs2002.php,78.9,0
17/07/2002,2002,3b 400m,"IJA, Reading, Pennsylvania",Chris Laco,M,0,0:01:20.90,?,https://dev.juggle.org/history/champs/champs2002.php,80.9,0
17/07/2002,2002,3b 200m,"IJA, Reading, Pennsylvania",Rhonda Samkoff,F,0,0:01:21.40,?,https://dev.juggle.org/history/champs/champs2002.php,81.4,0
17/07/2002,2002,3b 4x100m,"IJA, Reading, Pennsylvania","Jack Hirschowitz, Andrew Swan, Marlin Ballard, Paul Ballard",M,0,0:01:22.20,?,https://dev.juggle.org/history/champs/champs2002.php,82.2,0
